,Index,Coding Question #,Question Identifier,Question Type,Question Text,Question Response,Answer Value,dslreports.com,indabamusic.com,fool.com,adweek.com,signonsandiego.com,imdb.com,friendfinder.com,slashdotmedia.com,researchgate.net,macrumors.com,Microsoft.com,xt3.com,barnesandnoble.com,vbulletin.com,tumblr.com,Amazonaws.com,webmediabrands.com,bodybuilding.com,slickdeals.net,match.com,chemistry.com,newgrounds.com,dailystrength.org,abbott.com,gamestop.com,heremedia.com,true.com,Instagram.com,bolt.com,lavalife.com,blogger.com,wealthymen.com,gays.com,aboutus.disaboom.com,theatlantic.com,abita.com,opendiary.com,namepros.com,babycenter.com,planetpersonals.com,Msn.com,somethingawful.com,ashleymadison.com,ubi.com,Spotify.com,spark.com,jdate.com,arstechnica.com,wordreference.com,italki.com,washingtonpost.com,dpreview.com,passion.com,cutestat.com,us.mouthshut.com,soundclick.com,filefront.com,my.opera.com,christianmingle.com,zooppa.com,mate1.com,bigtent.com,millionairemate.com,epernicus.com
171,39,coding5_q39,v29.1_2020,Sharing - 3rd Parties,"
Company discloses the type/category of PII information shared with third parties, excluding data processors/vendors? (Please identify from below all that apply,  if yes)[CCPA required, please check CCPA section as well]
","[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]",DND,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0
172,40,coding5_q40,PLACEHOLDER,placeholder,(deleted question),[ ] (please skip),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,41,coding5_q41,v29.3._2020,Sharing - 3rd Parties,How will user information  shared with third parties collected? Select all that apply.,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,41,coding5_q41,v29.3._2020,Sharing - 3rd Parties,How will user information  shared with third parties collected? Select all that apply.,"[ 1 ] - Receive/Shared with by firm/first party [The third party receives information from the first party. (i.e., the first party explicitly shares data with third-party]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,41,coding5_q41,v29.3._2020,Sharing - 3rd Parties,How will user information  shared with third parties collected? Select all that apply.,"[ 2 ] - Collect on first party website/app [The third party explicitly collects data from users on the first party website/app, e.g., by functionality on the website/app that allows users to directly provide information to the third party, such as social media sharing buttons or commenting form]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,41,coding5_q41,v29.3._2020,Sharing - 3rd Parties,How will user information  shared with third parties collected? Select all that apply.,"[ 3 ] - Track on first party website/app [The third party implicitly collects data about users directly on the first party website/app, typically without the user being aware of it, e.g., by tracking users with cookies, beacons, third party ad libraries, or other functionality.</description>]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,41,coding5_q41,v29.3._2020,Sharing - 3rd Parties,How will user information  shared with third parties collected? Select all that apply.,[ 4 ] - Other [How the third party collects or receives user information is specified in the policy but it is not covered by the options above],4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,41,coding5_q41,v29.3._2020,Sharing - 3rd Parties,How will user information  shared with third parties collected? Select all that apply.,"[ 5 ] - See [Third-party can see user information that is publicly available either on the website/app or somewhere else. Remember, a third-party can be another user of the website/app. The difference to “receive” is that the information is available but not explicitly given to a specific third party.]",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,41,coding5_q41,v29.3._2020,Sharing - 3rd Parties,How will user information  shared with third parties collected? Select all that apply.,"[ 6 ] - Unspecified [The type of collection is not specified or unclear, e.g., “Our outside partners collect your personal information” without further specification whether the collection occurs on a website, app, offline, etc.</description>]",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 0 ] - Dont use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don't interpret silence as ""Don't use website or feature"").</description>]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration],5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 6 ] - , Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.</description>]",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 8 ] - Other, [Other specific user choice or control option not captured above.]",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,42,coding5_q42,v30_2020,Sharing - Consent,"What is the consent mechanism for sharing/selling PII with third parties, excluding data processors and service providers (i.e., those that provide services effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ DND ] - does not disclose ,DND,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
190,43,coding5_q43,v30.1_2020,Sharing - Consent,What is the choice scope regardig third parties' collection and use of personal information? (excluding entities that are not service providers/processors),[ 0 ] - not choice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,43,coding5_q43,v30.1_2020,Sharing - Consent,What is the choice scope regardig third parties' collection and use of personal information? (excluding entities that are not service providers/processors),[ 1 ] - Collection [Choices apply to collection by or sharing with third party only],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,43,coding5_q43,v30.1_2020,Sharing - Consent,What is the choice scope regardig third parties' collection and use of personal information? (excluding entities that are not service providers/processors),"[ 2 ] - Use, [Choices apply to use by third party only.]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,43,coding5_q43,v30.1_2020,Sharing - Consent,What is the choice scope regardig third parties' collection and use of personal information? (excluding entities that are not service providers/processors),[ 3 ] - Both [Choices apply to both collection/sharing and us],3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,43,coding5_q43,v30.1_2020,Sharing - Consent,What is the choice scope regardig third parties' collection and use of personal information? (excluding entities that are not service providers/processors),[ DND ] - does not disclose,DND,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0
195,44,coding5_q44,v31_2020,Sharing - Consent,"What is consent mechanism for sharing/selling non-PII or sensitive information to entities that aren't service providers (except for the purpose of effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ 0 ] - mandatory or does not disclose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,44,coding5_q44,v31_2020,Sharing - Consent,"What is consent mechanism for sharing/selling non-PII or sensitive information to entities that aren't service providers (except for the purpose of effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?","[ 1 ] - opt-out  [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,44,coding5_q44,v31_2020,Sharing - Consent,"What is consent mechanism for sharing/selling non-PII or sensitive information to entities that aren't service providers (except for the purpose of effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ 2 ] - opt-in [User must consent before data can be shared with or collected/used by third party],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,44,coding5_q44,v31_2020,Sharing - Consent,"What is consent mechanism for sharing/selling non-PII or sensitive information to entities that aren't service providers (except for the purpose of effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)?",[ . ] - N/A (applicable if firm does not engage in this practice),.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
199,45,coding5_q45,v32_2020,Notice - Change of Terms,PP has a Change of Terms (COT) provision that explicitly or implicitly allows entity to change agreement?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,45,coding5_q45,v32_2020,Notice - Change of Terms,PP has a Change of Terms (COT) provision that explicitly or implicitly allows entity to change agreement?,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,46,coding5_q46,v33_2020,Notice - Change of Terms,Users will be alerted to material changes to the PP?  (simply posting new policy constitutes no notice).,[ 0 ] - no (simply posting new policy = no notice),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,46,coding5_q46,v33_2020,Notice - Change of Terms,Users will be alerted to material changes to the PP?  (simply posting new policy constitutes no notice).,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,46,coding5_q46,v33_2020,Notice - Change of Terms,Users will be alerted to material changes to the PP?  (simply posting new policy constitutes no notice).,[ . ] - n/a,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,46,coding5_q46,v33_2020,Notice - Change of Terms,Users will be alerted to material changes to the PP?  (simply posting new policy constitutes no notice).,[ DND ] - does not disclose,DND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
205,47,coding5_q47,v34_2020,Notice - Change of Terms,How will user be given notice of change to PP? (select all that apply),[ 0 ] - no notice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,47,coding5_q47,v34_2020,Notice - Change of Terms,How will user be given notice of change to PP? (select all that apply),"[ 1 ] - ""at our discretion"" or similar or ""may""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,47,coding5_q47,v34_2020,Notice - Change of Terms,How will user be given notice of change to PP? (select all that apply),[ 2 ] - link on homepage or notice+link on homepage,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,47,coding5_q47,v34_2020,Notice - Change of Terms,How will user be given notice of change to PP? (select all that apply),"[ 3 ] - email, notification upon signing into account, or other specific method likely to alert user",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,47,coding5_q47,v34_2020,Notice - Change of Terms,How will user be given notice of change to PP? (select all that apply),[ . ] - n/a,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,47,coding5_q47,v34_2020,Notice - Change of Terms,How will user be given notice of change to PP? (select all that apply),[ DND ] - does not disclose,DND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
211,48,coding5_q48,v35_2020,Notice - Change of Terms,PP requires user to explicitly assent to material changes?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,48,coding5_q48,v35_2020,Notice - Change of Terms,PP requires user to explicitly assent to material changes?,[ 1 ] - yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,48,coding5_q48,v35_2020,Notice - Change of Terms,PP requires user to explicitly assent to material changes?,[ . ] - N/A,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,49,coding5_q49,v36_2020,Notice - Change of Terms,PP states that material changes are retroactive?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,49,coding5_q49,v36_2020,Notice - Change of Terms,PP states that material changes are retroactive?,[ 1 ] - yes (applies to data made before the change),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,50,coding5_q50,v36.1_2020,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,50,coding5_q50,v36.1_2020,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,[ 1 ] - Opt-out,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,50,coding5_q50,v36.1_2020,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,"[ 2 ] - Opt-in,",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,50,coding5_q50,v36.1_2020,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,"[ 3 ] - User participation (e.g., Facebook's voting procedure for significant changes),",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,50,coding5_q50,v36.1_2020,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,"[ 4 ] - Other,",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,50,coding5_q50,v36.1_2020,Notice - Change of Terms,Is the user given a choice regarding acceptance of changed terms?,[ DND ] - does not disclose,DND,1,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0
222,51,coding5_q51,v36.2_2020,Notice - Change of Terms,When are users asked to express consent to changes in privacy terms? (select all that apply),[ 0 ] - no opportunity for express consent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,51,coding5_q51,v36.2_2020,Notice - Change of Terms,When are users asked to express consent to changes in privacy terms? (select all that apply),[ 1 ] - when using consumer data in a materially different manner than claimed when the data was collected (FTC 2012 guidelines),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,51,coding5_q51,v36.2_2020,Notice - Change of Terms,When are users asked to express consent to changes in privacy terms? (select all that apply),[ 2 ] - for material terms,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,51,coding5_q51,v36.2_2020,Notice - Change of Terms,When are users asked to express consent to changes in privacy terms? (select all that apply),[ 3 ] - for any changes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,51,coding5_q51,v36.2_2020,Notice - Change of Terms,When are users asked to express consent to changes in privacy terms? (select all that apply),[ 4 ] - other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,51,coding5_q51,v36.2_2020,Notice - Change of Terms,When are users asked to express consent to changes in privacy terms? (select all that apply),[ DND ] - does not disclose,DND,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
228,52,coding5_q52,v37_2020,User Control - Accuracy,Can users can adjust privacy settings?  [Double check on the website],[ 0 ] - no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
