,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
412,178,coding10_q178,v50.2_2020.1(6),breakout-option,"[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]","[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
413,178,coding10_q178,v50.2_2020.1(6),breakout-option,"[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]","[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]",(unselect),0,4.0,0.0,2770.0,False
414,179,coding10_q179,v50.2_2020.1(7),breakout-option,"[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]","[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]",SELECT THIS FIELD,1,4.0,0.0,2182.5,False
415,179,coding10_q179,v50.2_2020.1(7),breakout-option,"[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]","[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]",(unselect),0,4.0,0.0,3221.0,False
416,180,coding10_q180,v50.2_2020.1(8),breakout-option,"['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']","['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']",SELECT THIS FIELD,1,4.0,0.0,3197.0,False
417,180,coding10_q180,v50.2_2020.1(8),breakout-option,"['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']","['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']",(unselect),0,4.0,0.0,3147.0,False
418,181,coding10_q181,v50.2_2020.1(9),breakout-option,"['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']","['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']",SELECT THIS FIELD,1,4.0,0.0,4920.0,False
419,181,coding10_q181,v50.2_2020.1(9),breakout-option,"['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']","['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']",(unselect),0,4.0,0.0,2820.0,False
420,182,coding10_q182,v50.2_2020.1(10),breakout-option,"[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]","[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]",SELECT THIS FIELD,1,4.0,0.0,5966.5,False
421,182,coding10_q182,v50.2_2020.1(10),breakout-option,"[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]","[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]",(unselect),0,4.0,0.0,3136.5,False
422,183,coding10_q183,v50.2_2020.1(11),breakout-option,"['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']","['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
423,183,coding10_q183,v50.2_2020.1(11),breakout-option,"['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']","['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']",(unselect),0,4.0,0.0,2525.5,False
424,184,coding10_q184,v50.2_2020.1(12),breakout-option,['[ 12 ] - Survey data [Any data that is collected through surveys]'],['[ 12 ] - Survey data [Any data that is collected through surveys]'],SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
425,184,coding10_q184,v50.2_2020.1(12),breakout-option,['[ 12 ] - Survey data [Any data that is collected through surveys]'],['[ 12 ] - Survey data [Any data that is collected through surveys]'],(unselect),0,4.0,0.0,2576.0,False
426,185,coding10_q185,v50.2_2020.1(13),breakout-option,"['[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]']","['[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]']",SELECT THIS FIELD,1,4.0,0.0,7010.0,False
427,185,coding10_q185,v50.2_2020.1(13),breakout-option,"['[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]']","['[ 13 ] - Generic personal information [No specific type of information is mentioned, but the policy talks about “personal information” or “personal identifiable information” in general.]']",(unselect),0,4.0,0.0,6040.5,True
428,186,coding10_q186,v50.2_2020.1(14),breakout-option,['[ 14 ] - Biometric information'],['[ 14 ] - Biometric information'],SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
429,186,coding10_q186,v50.2_2020.1(14),breakout-option,['[ 14 ] - Biometric information'],['[ 14 ] - Biometric information'],(unselect),0,4.0,0.0,2661.5,False
430,187,coding10_q187,v50.2_2020.1(15),breakout-option,['[ 15 ] - Other [state in comments]'],['[ 15 ] - Other [state in comments]'],SELECT THIS FIELD,1,3.5,0.0,2380.0,False
431,187,coding10_q187,v50.2_2020.1(15),breakout-option,['[ 15 ] - Other [state in comments]'],['[ 15 ] - Other [state in comments]'],(unselect),0,4.0,0.0,2508.0,False
432,188,coding10_q188,v50.2_2020.1(16),breakout-option,"['[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]']","['[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]']",SELECT THIS FIELD,1,3.0,0.0,7326.0,False
433,188,coding10_q188,v50.2_2020.1(16),breakout-option,"['[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]']","['[ 16 ] - Social Media Data [User profile and data from a social media website/app or other third party service to which the user gave the first party access, e.g., by connecting with Facebook, twitter, or other services. Exchanged data may include user profile, photos, comments, friends, etc.]']",(unselect),0,4.0,0.0,4452.0,False
434,189,coding10_q189,v51_2020,multiselect,User Control  - Termination,"If user quits site, what happens to personal data?",[ 0 ] - retained and treated as if user is still using service,0,3.0,0.0,21572.0,False
435,189,coding10_q189,v51_2020,multiselect,User Control  - Termination,"If user quits site, what happens to personal data?",[ 1 ] - Retained  but modified,1,3.0,0.0,29802.5,False
436,189,coding10_q189,v51_2020,multiselect,User Control  - Termination,"If user quits site, what happens to personal data?",[ 2 ] - deleted/anonymized,2,3.5,0.0,22393.0,False
437,189,coding10_q189,v51_2020,multiselect,User Control  - Termination,"If user quits site, what happens to personal data?",[ DND ] - does not disclose,DND,4.0,0.0,8519.0,False
438,190,coding10_q190,v52_2020,singleselect,Data Practices  - Retention,Does company have a procedure for safely disposing unused/no longer needed data?,[ 0 ] - no or doesn't say,0,4.0,0.0,4600.0,True
439,190,coding10_q190,v52_2020,singleselect,Data Practices  - Retention,Does company have a procedure for safely disposing unused/no longer needed data?,[ 1 ] - yes,1,1.0,0.0,2048.0,False
440,191,coding10_q191,v53_2020,singleselect,Security  - Privacy by Design,"PP describes substantive privacy and security protections incorporated into entity's managerial/structural procedures (e.g., limiting the number of employees who have access to data, allowing data access only for job-related functions, assigning employees to oversee privacy issues, employing Chief Privacy Officer, requiring periodic audits)? (General question)",[ 0 ] - no,0,4.0,0.0,18495.0,False
441,191,coding10_q191,v53_2020,singleselect,Security  - Privacy by Design,"PP describes substantive privacy and security protections incorporated into entity's managerial/structural procedures (e.g., limiting the number of employees who have access to data, allowing data access only for job-related functions, assigning employees to oversee privacy issues, employing Chief Privacy Officer, requiring periodic audits)? (General question)",[ 1 ] - yes,1,4.0,0.0,11625.5,False
442,192,coding10_q192,v54_2020,singleselect,Security  - Privacy by Design,"PP specifically identifies means of technological security (e.g., encryption)?",[ 0 ] - no,0,4.0,0.0,14292.0,True
443,192,coding10_q192,v54_2020,singleselect,Security  - Privacy by Design,"PP specifically identifies means of technological security (e.g., encryption)?",[ 1 ] - yes,1,4.0,0.0,11171.0,False
444,194,coding10_q194,v54.1_2020.1(1),breakout-option,"['[ 1 ] - Secure data transfer [Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.]']","['[ 1 ] - Secure data transfer [Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.]']",SELECT THIS FIELD,1,4.0,0.0,4876.0,False
445,194,coding10_q194,v54.1_2020.1(1),breakout-option,"['[ 1 ] - Secure data transfer [Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.]']","['[ 1 ] - Secure data transfer [Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.]']",(unselect),0,4.0,0.0,4357.5,False
446,195,coding10_q195,v54.1_2020.1(2),breakout-option,"['[ 2 ] - Secure user authentication [User authentication, e.g., login to a user account, is encrypted/secured]']","['[ 2 ] - Secure user authentication [User authentication, e.g., login to a user account, is encrypted/secured]']",SELECT THIS FIELD,1,4.0,0.0,2823.0,False
447,195,coding10_q195,v54.1_2020.1(2),breakout-option,"['[ 2 ] - Secure user authentication [User authentication, e.g., login to a user account, is encrypted/secured]']","['[ 2 ] - Secure user authentication [User authentication, e.g., login to a user account, is encrypted/secured]']",(unselect),0,4.0,0.0,3469.0,False
448,196,coding10_q196,v54.1_2020.1(3),breakout-option,"['[ 3 ] - Secure data storage [Data is stored securely, e.g. in an encrypted format or database]']","['[ 3 ] - Secure data storage [Data is stored securely, e.g. in an encrypted format or database]']",SELECT THIS FIELD,1,3.5,0.0,3065.0,False
449,196,coding10_q196,v54.1_2020.1(3),breakout-option,"['[ 3 ] - Secure data storage [Data is stored securely, e.g. in an encrypted format or database]']","['[ 3 ] - Secure data storage [Data is stored securely, e.g. in an encrypted format or database]']",(unselect),0,4.0,0.0,3062.0,True
450,197,coding10_q197,v54.1_2020.1(4),breakout-option,"['[ 4 ] - Data access limitation (""access controls"" under GDPR) [Data is accessible to employees/third parties on a need-to-know basis]']","['[ 4 ] - Data access limitation (""access controls"" under GDPR) [Data is accessible to employees/third parties on a need-to-know basis]']",SELECT THIS FIELD,1,4.0,0.0,4402.0,False
451,197,coding10_q197,v54.1_2020.1(4),breakout-option,"['[ 4 ] - Data access limitation (""access controls"" under GDPR) [Data is accessible to employees/third parties on a need-to-know basis]']","['[ 4 ] - Data access limitation (""access controls"" under GDPR) [Data is accessible to employees/third parties on a need-to-know basis]']",(unselect),0,4.0,0.0,2653.0,False
452,198,coding10_q198,v54.1_2020.1(5),breakout-option,['[ 5 ] - Privacy training [he company/organization trains its employees/third parties in applicable privacy and security practices to protect user data.]'],['[ 5 ] - Privacy training [he company/organization trains its employees/third parties in applicable privacy and security practices to protect user data.]'],SELECT THIS FIELD,1,4.0,0.0,2960.0,False
453,198,coding10_q198,v54.1_2020.1(5),breakout-option,['[ 5 ] - Privacy training [he company/organization trains its employees/third parties in applicable privacy and security practices to protect user data.]'],['[ 5 ] - Privacy training [he company/organization trains its employees/third parties in applicable privacy and security practices to protect user data.]'],(unselect),0,4.0,0.0,2554.0,False
454,199,coding10_q199,v54.1_2020.1(6),breakout-option,['[ 6 ] - Privacy review/audit [Privacy practices and security measures of the first party or third party are reviewed/audited by internal or external reviewers/auditors]'],['[ 6 ] - Privacy review/audit [Privacy practices and security measures of the first party or third party are reviewed/audited by internal or external reviewers/auditors]'],SELECT THIS FIELD,1,4.0,0.0,1770.0,False
455,199,coding10_q199,v54.1_2020.1(6),breakout-option,['[ 6 ] - Privacy review/audit [Privacy practices and security measures of the first party or third party are reviewed/audited by internal or external reviewers/auditors]'],['[ 6 ] - Privacy review/audit [Privacy practices and security measures of the first party or third party are reviewed/audited by internal or external reviewers/auditors]'],(unselect),0,4.0,0.0,2671.0,True
456,200,coding10_q200,v54.1_2020.1(7),breakout-option,"['[ 7 ] - Privacy/Security program, [The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees]']","['[ 7 ] - Privacy/Security program, [The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees]']",SELECT THIS FIELD,1,4.0,0.0,2205.0,False
457,200,coding10_q200,v54.1_2020.1(7),breakout-option,"['[ 7 ] - Privacy/Security program, [The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees]']","['[ 7 ] - Privacy/Security program, [The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees]']",(unselect),0,4.0,0.0,3077.0,False
458,201,coding10_q201,v54.1_2020.1(8),breakout-option,['[ 8 ] - regular data audits [GDPR] ['],['[ 8 ] - regular data audits [GDPR] ['],SELECT THIS FIELD,1,4.0,0.0,2207.0,False
459,201,coding10_q201,v54.1_2020.1(8),breakout-option,['[ 8 ] - regular data audits [GDPR] ['],['[ 8 ] - regular data audits [GDPR] ['],(unselect),0,4.0,0.0,2602.0,False
460,202,coding10_q202,v54.1_2020.1(9),breakout-option,['[ 9 ] - conducting regular data protection impact assessments [GDPR]'],['[ 9 ] - conducting regular data protection impact assessments [GDPR]'],SELECT THIS FIELD,1,1.0,0.0,2137.0,False
461,202,coding10_q202,v54.1_2020.1(9),breakout-option,['[ 9 ] - conducting regular data protection impact assessments [GDPR]'],['[ 9 ] - conducting regular data protection impact assessments [GDPR]'],(unselect),0,4.0,0.0,2476.0,False
462,203,coding10_q203,v54.1_2020.1(10),breakout-option,['[ 10 ] - Other'],['[ 10 ] - Other'],SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
463,203,coding10_q203,v54.1_2020.1(10),breakout-option,['[ 10 ] - Other'],['[ 10 ] - Other'],(unselect),0,4.0,0.0,2530.5,False
464,204,coding10_q204,v54.1_2020.1(11),breakout-option,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']","['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",SELECT THIS FIELD,1,4.0,0.0,9559.5,False
465,204,coding10_q204,v54.1_2020.1(11),breakout-option,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']","['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",(unselect),0,4.0,0.0,4216.0,False
466,205,coding10_q205,v54.2_2020,singleselect,Do Not Track,Does PP adopt a Do Not Track policy:,[ 0 ] - no,0,4.0,0.0,6187.5,False
467,205,coding10_q205,v54.2_2020,singleselect,Do Not Track,Does PP adopt a Do Not Track policy:,[ 1 ] - yes,1,3.0,0.0,3498.0,False
468,206,coding10_q206,v55_2020,multiselect,Enforcement,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],[ 0 ] - no,0,4.0,4589.0,27841.0,False
469,206,coding10_q206,v55_2020,multiselect,Enforcement,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],"[ 1 ] - yes, for all users",1,4.0,0.0,44753.0,False
470,206,coding10_q206,v55_2020,multiselect,Enforcement,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],"[ 2 ] - yes, and mentions it in accordance with CCPA [or listed under a CCPA section in PP]",2,4.0,0.0,30483.5,False
471,206,coding10_q206,v55_2020,multiselect,Enforcement,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],"[ 3 ] - yes, and mentions it in accordance with GDPR [or listed under a GDPR section in PP]",3,4.0,0.0,31865.0,False
472,207,coding10_q207,v56_2020,singleselect,Enforcement  - Dispute Resolution,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",[ 0 ] - no,0,4.0,12915.0,10911.5,False
473,207,coding10_q207,v56_2020,singleselect,Enforcement  - Dispute Resolution,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",[ 1 ] - yes,1,4.0,3544.5,16283.0,True
474,208,coding10_q208,v57_2020,singleselect,Enforcement  - Dispute Resolution,"PP has choice of law clause?  If so, which law? (Look in TOU as well)",[ 0 ] - no,0,4.0,0.0,8583.0,False
475,208,coding10_q208,v57_2020,singleselect,Enforcement  - Dispute Resolution,"PP has choice of law clause?  If so, which law? (Look in TOU as well)",[ 1 ] - yes,1,4.0,0.0,7829.0,False
476,209,coding10_q209,v58_2020,singleselect,Enforcement  - Dispute Resolution,PP has arbitration clause?  (Look in TOU as well),[ 0 ] - no,0,4.0,0.0,5760.5,False
477,209,coding10_q209,v58_2020,singleselect,Enforcement  - Dispute Resolution,PP has arbitration clause?  (Look in TOU as well),[ 1 ] - yes,1,4.0,3565.0,7254.0,False
478,209,coding10_q209,v58_2020,singleselect,Enforcement  - Dispute Resolution,PP has arbitration clause?  (Look in TOU as well),[ 2 ] - consumer may choose arbitration,2,-1.0,-1.0,-1.0,False
479,210,coding10_q210,v59_2020,singleselect,Enforcement  - Dispute Resolution,PP has class action waiver?  (Look in TOU as well),[ 0 ] - no,0,4.0,0.0,6699.0,True
480,210,coding10_q210,v59_2020,singleselect,Enforcement  - Dispute Resolution,PP has class action waiver?  (Look in TOU as well),[ 1 ] - yes,1,4.5,0.0,3951.0,False
481,211,coding10_q211,v60_2020,singleselect,Enforcement  - Liability,PP disclaims liability for failure of security measures?,[ 0 ] - no,0,3.0,10122.0,11082.0,False
482,211,coding10_q211,v60_2020,singleselect,Enforcement  - Liability,PP disclaims liability for failure of security measures?,[ 1 ] - yes,1,4.0,4200.0,20321.0,True
483,212,coding10_q212,v61_2020,singleselect,Enforcement  - Oversight,PP provides link to FTC's Consumer Complaint Form and/or the FTC telephone number?[this just asks if the PP mentions the FTC's consumer complaint form at all or provides links to it],[ 0 ] - no,0,4.0,3532.5,3582.5,False
484,212,coding10_q212,v61_2020,singleselect,Enforcement  - Oversight,PP provides link to FTC's Consumer Complaint Form and/or the FTC telephone number?[this just asks if the PP mentions the FTC's consumer complaint form at all or provides links to it],[ 1 ] - yes,1,-1.0,-1.0,-1.0,False
485,213,coding10_q213,v62_2020.1,singleselect,Enforcement  - Oversight,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",[ 0 ] - .,0,4.0,3616.0,5869.0,False
486,213,coding10_q213,v62_2020.1,singleselect,Enforcement  - Oversight,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",[ 1 ] - Name of certification or seal,1,4.0,0.0,4004.5,False
487,214,coding10_q214,v63_2020,singleselect,Privacy By Design - Oversight,PP requires periodic compliance review of structural and technological data security measures?,[ 0 ] - no,0,4.0,0.0,4424.0,False
488,214,coding10_q214,v63_2020,singleselect,Privacy By Design - Oversight,PP requires periodic compliance review of structural and technological data security measures?,[ 1 ] - yes,1,3.5,0.0,1551.0,False
489,215,coding10_q215,v64_2020,singleselect,Privacy By Design - Oversight,"PP contains self-reporting measures in case of privacy violation (to a privacy seal organization, 3rd party consultant)?",[ 0 ] - no,0,4.0,0.0,5915.5,False
490,215,coding10_q215,v64_2020,singleselect,Privacy By Design - Oversight,"PP contains self-reporting measures in case of privacy violation (to a privacy seal organization, 3rd party consultant)?",[ 1 ] - yes,1,4.0,0.0,2068.0,False
491,216,coding10_q216,PP_in_TOU,singleselect,Contract - Contract,Is the PP  incorporated by reference in the TOU?,[ 1 ] - yes,1,4.0,0.0,12323.0,False
492,216,coding10_q216,PP_in_TOU,singleselect,Contract - Contract,Is the PP  incorporated by reference in the TOU?,[ 0 ] - no,0,3.0,6768.0,13616.0,False
493,217,coding10_q217,v72.1_2020.1,singleselect,CCPA- Notice,Is the CCPA section in a separate link (as opposed to in the same privacy policy?),"[ 0 ] no, it's part of the same privacy policy",0,4.0,0.0,9122.0,False
494,217,coding10_q217,v72.1_2020.1,singleselect,CCPA- Notice,Is the CCPA section in a separate link (as opposed to in the same privacy policy?),"[ 1 ] yes, it's on a separate link or separate document",1,4.0,0.0,5865.5,False
495,217,coding10_q217,v72.1_2020.1,singleselect,CCPA- Notice,Is the CCPA section in a separate link (as opposed to in the same privacy policy?),[ . ] N/A -there is no CCPA section or CCPA reference in the contract,.,4.0,0.0,4836.0,False
496,218,coding10_q218,v72.2_2020.1,singleselect,CCPA- Notice,"Does PP states firms' CCPA policy only applies to California residents? (for example,  Tinder's  states that ""This California section supplements the Privacy Policy and applies solely to California consumers (excluding our personnel). The Table below describes how we process California consumers’ personal information (excluding our personnel), based on definitions laid out in the California Consumer Privacy Act (""CCPA"")."" ","[ 0 ] no,",0,4.0,0.0,3951.0,False
497,218,coding10_q218,v72.2_2020.1,singleselect,CCPA- Notice,"Does PP states firms' CCPA policy only applies to California residents? (for example,  Tinder's  states that ""This California section supplements the Privacy Policy and applies solely to California consumers (excluding our personnel). The Table below describes how we process California consumers’ personal information (excluding our personnel), based on definitions laid out in the California Consumer Privacy Act (""CCPA"")."" ","[ 1 ] yes,",1,4.0,0.0,11261.5,False
498,218,coding10_q218,v72.2_2020.1,singleselect,CCPA- Notice,"Does PP states firms' CCPA policy only applies to California residents? (for example,  Tinder's  states that ""This California section supplements the Privacy Policy and applies solely to California consumers (excluding our personnel). The Table below describes how we process California consumers’ personal information (excluding our personnel), based on definitions laid out in the California Consumer Privacy Act (""CCPA"")."" ",[ . ] N/A -there is no CCPA section or CCPA reference in the contract,.,4.0,0.0,5801.0,False
499,219,coding10_q219,v73_2020.1,singleselect,CCPA - Notice,Directs CA Residents to that section when describing general (non-california exclusive) data practices?,[ 0 ] - no,0,4.0,0.0,5656.0,True
500,219,coding10_q219,v73_2020.1,singleselect,CCPA - Notice,Directs CA Residents to that section when describing general (non-california exclusive) data practices?,[ 1 ] - yes,1,4.0,0.0,6003.5,False
501,219,coding10_q219,v73_2020.1,singleselect,CCPA - Notice,Directs CA Residents to that section when describing general (non-california exclusive) data practices?,[ . ] N/A -there is no CCPA section or CCPA reference in the contract,.,4.0,0.0,7005.0,False
502,220,coding10_q220,v74_2020.1,singleselect,CCPA - Notice,Personal Information Request: Offers CA residents an opportunity to request all information shared with third parties in the last year?,[ 0 ] - no or does not disclose,0,4.0,0.0,13997.0,False
503,220,coding10_q220,v74_2020.1,singleselect,CCPA - Notice,Personal Information Request: Offers CA residents an opportunity to request all information shared with third parties in the last year?,[ 1 ] - yes,1,4.0,0.0,16477.0,False
504,220,coding10_q220,v74_2020.1,singleselect,CCPA - Notice,Personal Information Request: Offers CA residents an opportunity to request all information shared with third parties in the last year?,[ . ] -N/A,.,4.0,0.0,9583.0,False
505,221,coding10_q221,v75_2020.1,singleselect,CCPA - Notice,Offers California residents a direct link via which to contact site and request information?,"[ 0 ] - contact info in different section,",0,4.0,0.0,10279.0,False
506,221,coding10_q221,v75_2020.1,singleselect,CCPA - Notice,Offers California residents a direct link via which to contact site and request information?,"[ 1 ] - contact info in same section,",1,4.0,0.0,15378.0,False
507,221,coding10_q221,v75_2020.1,singleselect,CCPA - Notice,Offers California residents a direct link via which to contact site and request information?,[ 2 ] - direct link included in same section),2,4.0,0.0,11168.0,False
508,221,coding10_q221,v75_2020.1,singleselect,CCPA - Notice,Offers California residents a direct link via which to contact site and request information?,[ . ] - N/A,.,4.0,0.0,8059.0,False
509,222,coding10_q222,v76_2020.1,singleselect,CCPA - Notice,Data requests are explicitly free of charge?,[ 0 ] - no,0,4.0,0.0,6494.5,False
510,222,coding10_q222,v76_2020.1,singleselect,CCPA - Notice,Data requests are explicitly free of charge?,[ 1 ] - yes,1,4.0,6057.0,8191.0,False
511,222,coding10_q222,v76_2020.1,singleselect,CCPA - Notice,Data requests are explicitly free of charge?,[ . ] - N/A,.,4.0,0.0,6639.0,False
512,223,coding10_q223,v77_2020,singleselect,CCPA - Data Sharing,Does the PP list the categories of personal information sold in the past 12 months?,[ 0 ] - no,0,4.0,0.0,7314.0,False
513,223,coding10_q223,v77_2020,singleselect,CCPA - Data Sharing,Does the PP list the categories of personal information sold in the past 12 months?,[ 1 ] - yes,1,4.0,0.0,19158.5,False
514,223,coding10_q223,v77_2020,singleselect,CCPA - Data Sharing,Does the PP list the categories of personal information sold in the past 12 months?,[ . ] - N/A,.,4.0,0.0,7987.0,False
515,224,coding10_q224,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)",[ 0 ] - no,0,3.0,122079.5,109831.5,False
516,224,coding10_q224,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)","[ 1 ] - two methods identified,",1,4.0,0.0,15258.0,False
517,224,coding10_q224,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)",[ 2 ] - one method identified,2,4.0,0.0,12983.0,True
518,224,coding10_q224,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)","[ 3 ] - two methods identified, but different from web page and toll-free number [state which those are in comments, and please highlight in PP]",3,4.0,0.0,32534.5,False
