,Question Identifier,Question Text,Company,Policy Instance ID,Policy,Section Identifier,Sentence Identifier,Sentence
1086,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,67,0,• We follow the Payment Card Industry Data Security Standard (PCI DSS) when handling credit card data
1087,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,68,0,"• We maintain physical, electronic and procedural safeguards in connection with the collection, storage and disclosure of personal customer information"
1088,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,68,1,Our security procedures mean that we may occasionally request proof of identity before we disclose personal information to you
1089,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,69,0,• Our devices offer security features to protect them against unauthorised access and loss of data
1090,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,69,1,You can control these features and configure them based on your needs
1091,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,69,2,Click  [here](https://www.amazon.co.uk/gp/help/customer/display.html?nodeId=200127470)  for more information on how to manage the security settings of your device
1092,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,70,0,"• It is important for you to protect against unauthorised access to your password and to your computers, devices, and applications"
1093,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,70,1,Be sure to sign off when you finish using a shared computer
1094,61,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",amazon.co.uk,327,privacy_policy,70,2,For more information on how to sign off  [click here](https://www.amazon.co.uk/gp/help/customer/display.html?nodeId=201945460)
1095,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,99,4,"You can file a complaint with our principal supervisory authority, the  [Commission Nationale pour la Protection des Données in Luxembourg](https://cnpd.public.lu/en.html) (external link), or with a local authority"
1096,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,99,0,"If you have any concern about privacy at Amazon Europe or want to contact one of our data controllers, please  [contact us](https://www.amazon.co.uk/gp/help/contact-us/general-questions.html)  with a thorough description and we will try to resolve the issue for you"
1097,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,99,1,"Further, the data protection officer for the above mentioned data controllers can be contacted at eu-privacy@amazon"
1098,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,99,2,co
1099,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,99,3,uk
1100,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,165,0,"If you have any inquiries or complaints about our handling of your personal data under Privacy Shield, or about our privacy practices generally, please contact us at: privacyshield@amazon"
1101,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,165,2,We will respond to your inquiry promptly
1102,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,165,3,"If we are unable to satisfactorily resolve any complaint relating to the Privacy Shield, or if we fail to acknowledge your complaint in a timely fashion, you can submit your complaint to TRUSTe, which provides an independent third-party dispute resolution service based in the United States"
1103,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,165,1,com
1104,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,165,4,TRUSTe has committed to respond to complaints and to provide appropriate recourse at no cost to you
1105,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,165,5,"To learn more about TRUSTe's dispute resolution services or to refer a complaint to TRUSTe, visit  [here](https://feedback-form.truste.com/watchdog/request)"
1106,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,165,6,"If neither Amazon nor TRUSTe resolves your complaint, you may pursue binding arbitration through the Privacy Shield Panel"
1107,62,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],amazon.co.uk,327,privacy_policy,165,7,"To learn more about the Privacy Shield Panel, see  [here](https://www.commerce.gov/tags/eu-us-privacy-shield)"
1108,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,74,1,APPLICABLE LAW
1109,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,74,0,§ 14
1110,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,75,0,"These conditions are governed by and construed in accordance with the laws of the Grand Duchy of Luxembourg, and the application of the United Nations Convention of Contracts for the International Sale of Goods is expressly excluded"
1111,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,75,1,"If you are a consumer and have your habitual residence in the EU or the UK, you additionally enjoy the protection afforded to you by mandatory provisions of the law of your country of residence"
1112,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,75,2,"We both agree to submit to the non-exclusive jurisdiction of the courts of the district of Luxembourg City, which means that you may bring a claim to enforce your consumer protection rights in connection with these Conditions of Use in Luxembourg, the UK or in the EU country in which you live"
1113,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,75,3,"If you reside in the EU, the European Commission provides for an online dispute resolution platform, which you can access here:  [https://ec"
1114,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,75,4,europa
1115,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,75,5,eu/consumers/odr](https://ec.europa.eu/consumers/odr)
1116,63,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",amazon.co.uk,327,tos,75,6,"If you would like to bring a matter to our attention, please  [contact us](https://www.amazon.co.uk/contactus)"
1117,64,"PP has choice of law clause?  If so, which law? (Look in TOU as well)",amazon.co.uk,327,tos,74,1,APPLICABLE LAW
1118,64,"PP has choice of law clause?  If so, which law? (Look in TOU as well)",amazon.co.uk,327,tos,74,0,§ 14
1119,64,"PP has choice of law clause?  If so, which law? (Look in TOU as well)",amazon.co.uk,327,tos,75,0,"These conditions are governed by and construed in accordance with the laws of the Grand Duchy of Luxembourg, and the application of the United Nations Convention of Contracts for the International Sale of Goods is expressly excluded"
1120,64,"PP has choice of law clause?  If so, which law? (Look in TOU as well)",amazon.co.uk,327,tos,75,1,"If you are a consumer and have your habitual residence in the EU or the UK, you additionally enjoy the protection afforded to you by mandatory provisions of the law of your country of residence"
1121,65,PP has arbitration clause?  (Look in TOU as well),amazon.co.uk,327,privacy_policy,165,6,"If neither Amazon nor TRUSTe resolves your complaint, you may pursue binding arbitration through the Privacy Shield Panel"
1122,65,PP has arbitration clause?  (Look in TOU as well),amazon.co.uk,327,privacy_policy,165,7,"To learn more about the Privacy Shield Panel, see  [here](https://www.commerce.gov/tags/eu-us-privacy-shield)"
1123,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,67,1,OUR LIABILITY
1124,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,68,0,We will do our utmost to ensure that availability of the Amazon Services will be uninterrupted and that transmissions will be error-free
1125,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,68,1,"However, due to the nature of the internet, this cannot be guaranteed"
1126,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,68,2,"Also, your access to Amazon Services may also be occasionally suspended or restricted to allow for repairs, maintenance, or the introduction of new facilities or services"
1127,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,68,3,We will attempt to limit the frequency and duration of any such suspension or restriction
1128,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,69,0,"Amazon will not be responsible for (i) losses that were not caused by any breach on our part, or (ii) any business loss (including loss of profits, revenue, contracts, anticipated savings, data, goodwill or wasted expenditure), or (iii) any indirect or consequential losses that were not foreseeable to both you and us when you commenced using the Amazon Services"
1129,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,70,0,We will not be held responsible for any delay or failure to comply with our obligations under these conditions if the delay or failure arises from any cause which is beyond our reasonable control
1130,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,70,1,This condition does not affect your legal right to have goods sent or services provided within a reasonable time or to receive a refund if goods or services ordered cannot be supplied within a reasonable time owing to a cause beyond our reasonable control
1131,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,71,0,The laws of some countries do not allow some or all of the limitations described above
1132,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,71,1,"If these laws apply to you, some or all of the above limitations may not apply to you and you might have additional rights"
1133,67,PP disclaims liability for failure of security measures?,amazon.co.uk,327,tos,72,0,Nothing in these conditions limits or excludes our responsibility for fraudulent representations made by us or for death or personal injury caused by our negligence or wilful misconduct
1134,68,PP provides link to FTC's Consumer Complaint Form and/or the FTC telephone number?[this just asks if the PP mentions the FTC's consumer complaint form at all or provides links to it],amazon.co.uk,327,privacy_policy,167,0,You can review our Privacy Shield registration  [here](https://www.privacyshield.gov/participant?id=a2zt0000000TOWQAA4)
1135,68,PP provides link to FTC's Consumer Complaint Form and/or the FTC telephone number?[this just asks if the PP mentions the FTC's consumer complaint form at all or provides links to it],amazon.co.uk,327,privacy_policy,167,1,The Amazon Group Companies are subject to the investigatory and enforcement powers of the Federal Trade Commission (FTC)
1136,68,PP provides link to FTC's Consumer Complaint Form and/or the FTC telephone number?[this just asks if the PP mentions the FTC's consumer complaint form at all or provides links to it],amazon.co.uk,327,privacy_policy,167,2,"We may be required to disclose personal information that we handle under the Privacy Shield in response to lawful requests by public authorities, including to meet national security or law enforcement requirements"
1137,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,30,0,§  EU-US and Swiss-US Privacy Shield
1138,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,31,3,Click  [here](#GUID-A440AA65-7F7E-4134-8FA8-842156F43EEE__SECTION_876D9190E60A4BD0BC96744F4CCCC0BF)  to learn more
1139,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,31,2,participates in the EU-US and Swiss-US Privacy Shield frameworks
1140,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,31,0,Amazon
1141,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,31,1,"com, Inc"
1142,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,165,0,"If you have any inquiries or complaints about our handling of your personal data under Privacy Shield, or about our privacy practices generally, please contact us at: privacyshield@amazon"
1143,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,165,1,com
1144,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,165,2,We will respond to your inquiry promptly
1145,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,165,3,"If we are unable to satisfactorily resolve any complaint relating to the Privacy Shield, or if we fail to acknowledge your complaint in a timely fashion, you can submit your complaint to TRUSTe, which provides an independent third-party dispute resolution service based in the United States"
1146,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,165,4,TRUSTe has committed to respond to complaints and to provide appropriate recourse at no cost to you
1147,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,165,5,"To learn more about TRUSTe's dispute resolution services or to refer a complaint to TRUSTe, visit  [here](https://feedback-form.truste.com/watchdog/request)"
1148,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,165,6,"If neither Amazon nor TRUSTe resolves your complaint, you may pursue binding arbitration through the Privacy Shield Panel"
1149,69,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",amazon.co.uk,327,privacy_policy,165,7,"To learn more about the Privacy Shield Panel, see  [here](https://www.commerce.gov/tags/eu-us-privacy-shield)"
1150,72,Is the PP  incorporated by reference in the TOU?,amazon.co.uk,327,tos,11,3,"Please see our  [Privacy Notice](/gp/help/customer/display.html?nodeId=201909010) , our  [Cookies Notice](/gp/help/customer/display.html?nodeId=201890250) , and our  [Interest-Based Ads Notice](/gp/help/customer/display.html?nodeId=201149560)  to understand how we collect and process your personal information through Amazon Services"
1151,72,Is the PP  incorporated by reference in the TOU?,amazon.co.uk,327,tos,193,0,•  [Privacy Notice](/gp/help/customer/display.html/ref=hp_left_v4_sib/262-1681103-9382947?ie=UTF8&nodeId=201909010)
1152,72,Is the PP  incorporated by reference in the TOU?,amazon.co.uk,327,tos,311,0,•  [Privacy Notice](/gp/help/customer/display.html?ie=UTF8&nodeId=201909010&ref_=footer_privacy)
1153,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,13,0,•  [EU-US and Swiss-US Privacy Shield](#GUID-A440AA65-7F7E-4134-8FA8-842156F43EEE__SECTION_132E2551D08240A6AABB9F35C15C7810)
1154,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,30,0,§  EU-US and Swiss-US Privacy Shield
1155,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,31,0,Amazon
1156,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,31,2,participates in the EU-US and Swiss-US Privacy Shield frameworks
1157,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,31,1,"com, Inc"
1158,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,31,3,Click  [here](#GUID-A440AA65-7F7E-4134-8FA8-842156F43EEE__SECTION_876D9190E60A4BD0BC96744F4CCCC0BF)  to learn more
1159,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,163,0,§  EU-US and Swiss-US Privacy Shield
1160,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,164,0,Amazon
1161,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,164,2,"and certain of its controlled US affiliates (together, the  [Amazon Group Companies](https://www.amazon.com/gp/help/customer/display.html?nodeId=202137190) , or ""We"") participate in the EU-US and Swiss-US Privacy Shield Frameworks regarding the collection, use, and retention of personal information from European Union member countries, the United Kingdom, and Switzerland"
1162,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,164,1,"com, Inc"
1163,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,164,3,We have certified with the Department of Commerce that we adhere to the Privacy Shield Principles
1164,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,164,4,"To learn more about the Privacy Shield Principles, see  [here](https://www.commerce.gov/tags/eu-us-privacy-shield )"
1165,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,165,0,"If you have any inquiries or complaints about our handling of your personal data under Privacy Shield, or about our privacy practices generally, please contact us at: privacyshield@amazon"
1166,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,165,1,com
1167,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,166,1,"If we transfer personal information received under the Privacy Shield to a third party, the third party's access, use, and disclosure of the personal data must also be in compliance with our Privacy Shield obligations, and we will remain liable under the Privacy Shield for any failure to do so by the third party unless we prove we are not responsible for the event giving rise to the damage"
1168,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,166,0,As explained  [here](#GGUID-A440AA65-7F7E-4134-8FA8-842156F43EEE__SECTION_597B86D9F6794FA59E718D4A9CC8F727)  we sometimes provide personal information to third parties to perform services on our behalf
1169,90,Does PP state it complies with EU-US Safe Harbor Agreement? ,amazon.co.uk,327,privacy_policy,167,0,You can review our Privacy Shield registration  [here](https://www.privacyshield.gov/participant?id=a2zt0000000TOWQAA4)
1170,91,Does PP state that GDPR terms apply only and exclusively to EU residents?,amazon.co.uk,327,privacy_policy,164,2,"and certain of its controlled US affiliates (together, the  [Amazon Group Companies](https://www.amazon.com/gp/help/customer/display.html?nodeId=202137190) , or ""We"") participate in the EU-US and Swiss-US Privacy Shield Frameworks regarding the collection, use, and retention of personal information from European Union member countries, the United Kingdom, and Switzerland"
1171,92,"Can users object to processing or automated decision making that could impact them? (This is only applicable if company does profiling or any other automated decision making, such as algorithmic decision making, or any automated decisions that don't involve a human)",amazon.co.uk,327,privacy_policy,37,0,"• Automatic Information: we automatically receive and store certain types of information when you use Amazon Services, such as information about your use, including your interaction with content and services available through Amazon Services"
1172,92,"Can users object to processing or automated decision making that could impact them? (This is only applicable if company does profiling or any other automated decision making, such as algorithmic decision making, or any automated decisions that don't involve a human)",amazon.co.uk,327,privacy_policy,37,1,"Like many websites, we use cookies and other unique identifiers and we obtain certain types of information when your web browser or device accesses Amazon Services and other content served by or on behalf of Amazon Europe on other websites"
1173,92,"Can users object to processing or automated decision making that could impact them? (This is only applicable if company does profiling or any other automated decision making, such as algorithmic decision making, or any automated decisions that don't involve a human)",amazon.co.uk,327,privacy_policy,37,2,Click  [here](#GUID-A440AA65-7F7E-4134-8FA8-842156F43EEE__SECTION_22160257376047E78334D565CD73852D)  to see examples of what we collect
1174,93,"If firm engages in automated decision making, does it provide meaningful information about the logic involved, or significance/effect of such decisions?",amazon.co.uk,327,privacy_policy,37,0,"• Automatic Information: we automatically receive and store certain types of information when you use Amazon Services, such as information about your use, including your interaction with content and services available through Amazon Services"
1175,93,"If firm engages in automated decision making, does it provide meaningful information about the logic involved, or significance/effect of such decisions?",amazon.co.uk,327,privacy_policy,37,1,"Like many websites, we use cookies and other unique identifiers and we obtain certain types of information when your web browser or device accesses Amazon Services and other content served by or on behalf of Amazon Europe on other websites"
1176,93,"If firm engages in automated decision making, does it provide meaningful information about the logic involved, or significance/effect of such decisions?",amazon.co.uk,327,privacy_policy,37,2,Click  [here](#GUID-A440AA65-7F7E-4134-8FA8-842156F43EEE__SECTION_22160257376047E78334D565CD73852D)  to see examples of what we collect
1177,98,,amazon.co.uk,327,tos,75,0,"These conditions are governed by and construed in accordance with the laws of the Grand Duchy of Luxembourg, and the application of the United Nations Convention of Contracts for the International Sale of Goods is expressly excluded"
1178,98,,amazon.co.uk,327,tos,75,1,"If you are a consumer and have your habitual residence in the EU or the UK, you additionally enjoy the protection afforded to you by mandatory provisions of the law of your country of residence"
1179,98,,amazon.co.uk,327,tos,75,2,"We both agree to submit to the non-exclusive jurisdiction of the courts of the district of Luxembourg City, which means that you may bring a claim to enforce your consumer protection rights in connection with these Conditions of Use in Luxembourg, the UK or in the EU country in which you live"
1180,98,,amazon.co.uk,327,tos,75,3,"If you reside in the EU, the European Commission provides for an online dispute resolution platform, which you can access here:  [https://ec"
1181,98,,amazon.co.uk,327,tos,75,6,"If you would like to bring a matter to our attention, please  [contact us](https://www.amazon.co.uk/contactus)"
1182,98,,amazon.co.uk,327,tos,75,5,eu/consumers/odr](https://ec.europa.eu/consumers/odr)
1183,98,,amazon.co.uk,327,tos,87,0,This website is owned and maintained by Amazon Europe Core SARL
1184,98,,amazon.co.uk,327,tos,87,1,"Specific terms of use and sale for other Amazon Services, for example the MP3 Music Service which is operated by Amazon Media EU SARL, can be found within this website"
1185,98,,amazon.co.uk,327,tos,88,0,"For Amazon Europe Core SARL: 		Amazon Europe Core SARL, Société à responsabilité limitée, 38 avenue John F"
1186,98,,amazon.co.uk,327,tos,88,1,"Kennedy, L-1855 Luxembourg Share capital: EUR 37,500Registered in Luxembourg RCS Luxembourg No: B180022Business Licence Number: 10040783Luxembourg VAT Registration Number: LU 26375245"
1187,98,,amazon.co.uk,327,tos,89,0,Other contacts:
1188,98,,amazon.co.uk,327,tos,90,0,"For Amazon EU SARL: 		Amazon EU SARL, Société à responsabilité limitée, 38 avenue John F"
1189,98,,amazon.co.uk,327,tos,91,0,"Local Registered Branch: 		Amazon EU SARL, UK Branch, 1 Principal Place, London, Worship Street, EC2A 2FA, United KingdomRegistered in England & WalesCompany No"
1190,98,,amazon.co.uk,327,tos,91,1,FC032354UK Establishment No
1191,98,,amazon.co.uk,327,tos,91,2,BR17427UK VAT Number: GB 727255821
1192,98,,amazon.co.uk,327,tos,92,0,"For Amazon Services Europe SARL: 		Amazon Services Europe SARL, Société à responsabilité limitée, 38 avenue John F"
1193,98,,amazon.co.uk,327,tos,92,1,"Kennedy, L-1855 LuxembourgShare capital: EUR 37,500Registered in LuxembourgRCS Luxembourg No: B-93815Business Licence Number: 132595Luxembourg VAT Registration Number: LU19647148"
1194,98,,amazon.co.uk,327,tos,93,0,"For Amazon Media EU SARL: 		Amazon Media EU SARL, Société à responsabilité limitée, 38 avenue John F"
1195,98,,amazon.co.uk,327,tos,93,1,"Kennedy, L-1855 LuxembourgShare capital: EUR 37,500Registered in Luxembourg RCS Luxembourg No: 112767Business Licence Number: 136312Luxembourg VAT Registration Number: LU 20944528"
1196,98,,amazon.co.uk,327,privacy_policy,28,0,"Amazon Europe Core SARL, Amazon EU SARL, Amazon Services Europe SARL and Amazon Media EU SARL, all four at 38 avenue John F"
1197,98,,amazon.co.uk,327,privacy_policy,28,1,"Kennedy, L-1855, Luxembourg and Amazon Digital UK Limited of 1 Principal Place, Worship Street, London, EC2A 2FA, UK (together ""Amazon Europe"") are data controllers of personal information collected and processed through Amazon Services"
1198,98,,amazon.co.uk,327,privacy_policy,28,2,Details can be found  [here](#GUID-A440AA65-7F7E-4134-8FA8-842156F43EEE__SECTION_170A673EEFC640B0B3FB12E079D41FD2)
1199,v17_2020,Third party tracking: site allows third parties to place advertisements that may track user behavior?,amazon.co.uk,327,privacy_policy,57,3,You can tell when a third party is involved in your transactions and we share customer information related to those transactions with that third party
1200,v17_2020,Third party tracking: site allows third parties to place advertisements that may track user behavior?,amazon.co.uk,327,privacy_policy,58,0,• Third Party Service Providers: We employ other companies and individuals to perform functions on our behalf
